Dimension,State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
DummyDim3,SC,161,836,456-2347,no,yes,600,1.32168187,3,2.81203787,1.72576738,2,4.28304008,5.27468623,200,3.11713109,3.74244473,5,4.38663733,6,False.
DummyDim3,FL,189,707,147-1488,no,no,0,1.22803589,1,4.68171289,4.47805388,7,2.3311068,7.58346355,200,1.4150969,5.74297396,3,9.49922952,2,False.
DummyDim3,WA,66,876,404-4242,yes,no,0,3.79618472,3,5.18695103,5.14577564,2,4.18305591,2.10831031,200,6.28910942,4.02756799,3,4.18430443,7,False.
DummyDim3,AK,79,657,697-9448,yes,yes,400,10.2179203,1,6.45284646,5.25348485,0,8.35058141,4.17740315,100,5.91922623,5.25133863,6,6.9580039,4,True.
DummyDim3,UT,9,858,668-8648,yes,no,0,12.2791976,3,4.94132296,5.08110672,0,9.14043572,6.53077297,0,5.99933806,4.38749412,8,7.10115345,2,True.
DummyDim3,IN,31,737,980-2753,no,yes,800,3.5942567,5,3.04188523,2.89438436,0,6.31514745,2.20457529,250,5.45389956,5.2171333,6,2.45013705,8,False.
DummyDim3,DE,157,686,937-5971,yes,yes,500,5.01700963,3,2.84951572,5.47973418,0,6.14689815,4.87625645,150,5.20611535,5.77564436,4,6.66451699,6,True.
DummyDim3,NV,79,788,933-1782,yes,no,0,2.67967447,0,4.94425491,3.42292145,4,2.5930799,7.94206487,200,1.20371942,5.59160279,7,6.59961583,4,False.
DummyDim3,WY,154,878,812-1848,yes,no,0,5.64472597,3,4.26719955,1.02927773,4,6.02843574,6.83708707,300,5.27924493,5.40106866,7,0.56819746,7,False.
DummyDim3,TN,37,847,716-2021,yes,yes,400,6.86637759,5,5.5743737,4.43421992,2,5.91026317,2.99291969,100,6.8810186,5.45525515,5,2.15381467,7,True.
DummyDim3,WY,80,878,283-3444,yes,no,0,3.91242393,5,3.77036601,3.7880197,3,5.52904921,3.99575445,250,5.68311433,5.83863268,4,3.04282486,6,False.
DummyDim3,ND,175,786,239-2953,yes,no,0,10.2867638,0,5.57850984,6.30664799,5,9.73626374,3.26085967,100,5.69142133,3.58803815,4,8.71572411,6,True.
DummyDim3,HI,163,727,602-1975,yes,no,0,8.50339892,3,7.71490386,8.32904426,1,5.87976968,4.80112893,200,4.06137396,4.00388313,6,9.98946125,4,False.
DummyDim3,VT,171,868,979-1225,no,no,0,1.005761,3,3.23101832,4.26766768,1,4.17428308,2.15074646,250,3.63999627,5.08630123,4,7.27303992,4,False.
DummyDim3,DC,109,686,109-9839,yes,yes,800,1.25035886,3,4.55386902,4.59466619,5,3.38939231,4.80312183,350,1.46194422,4.23816919,7,6.98123084,3,False.
DummyDim3,MI,87,777,241-6005,yes,yes,100,10.4805902,2,6.52575139,8.5182031,0,8.65405244,3.76038791,250,7.19977959,4.96192724,3,6.6450787,5,True.
DummyDim3,NC,41,786,974-9099,yes,yes,300,8.92194766,2,7.68023568,7.20746202,3,5.64316177,5.14679035,200,4.22075881,4.65073044,8,6.51452809,4,True.
DummyDim3,TN,169,847,766-2607,yes,no,0,0.61450655,4,0.43921115,5.52394082,2,3.87527989,2.4499509,250,6.9323494,5.91493292,2,2.21455741,10,True.
DummyDim3,ME,185,776,821-6015,yes,no,0,8.45618301,0,8.44144414,6.80109764,2,5.12751508,1.50449821,300,8.16028842,4.54000221,6,0.06181797,8,True.
DummyDim3,CO,7,677,631-6231,no,no,0,10.7320337,7,7.09538139,6.24468027,4,7.09750949,5.32181329,50,5.94108069,5.23385107,7,5.66519864,3,True.
DummyDim3,PA,10,806,287-7503,yes,no,0,9.21892197,3,7.00125888,8.0329829,2,5.98429882,3.52342226,250,7.58174699,4.17854342,6,2.88373667,7,True.
DummyDim3,SC,140,836,937-5271,yes,yes,400,9.00669182,3,6.22841905,4.49379327,4,6.46957306,6.70302073,250,6.55237068,6.73008888,6,2.30249593,6,False.
DummyDim3,AL,31,657,880-9071,no,yes,500,8.31248611,2,4.45968101,5.98305615,1,7.95529293,4.16868287,150,5.82138287,3.3839339,5,7.49877556,4,True.
DummyDim3,KS,46,758,793-4614,yes,yes,400,9.21891812,3,7.31420115,6.18642876,2,6.57866721,3.82499944,150,5.47474881,6.47613717,7,5.73670508,4,True.
DummyDim3,TX,61,848,391-7995,yes,yes,200,14.1006497,2,8.56848237,6.58686996,0,9.40715216,2.83878776,50,7.39255456,4.46996836,8,5.31157852,4,True.
DummyDim3,WI,197,877,132-7512,no,no,0,7.22189666,5,3.456844,3.62963416,0,6.35427785,3.94123045,50,7.80938982,6.00619101,6,0.61859939,8,True.
DummyDim3,AL,159,657,700-2635,yes,no,0,5.87446636,2,3.93802687,5.65561899,2,4.97098692,6.90688486,150,3.62095691,6.07248843,7,8.0211591,2,True.
DummyDim3,DC,120,686,230-1001,no,no,0,10.5465899,0,10.3183563,7.44237873,2,5.57999855,0.18414443,300,7.56304327,3.86342602,9,0.98077739,6,True.
DummyDim3,CO,171,677,646-2878,no,no,0,2.50972303,5,3.12648436,4.1167898,3,3.75297508,5.80088193,150,5.10350744,3.36054001,2,4.69351346,7,True.
DummyDim3,WI,80,877,986-6931,no,no,0,7.60103685,5,6.19025172,7.22051063,5,4.55658134,5.26074439,200,5.87712501,3.20937838,7,3.8344762,5,True.
DummyDim3,IN,30,737,532-2774,yes,yes,700,4.40526968,4,4.15888626,3.25214823,3,6.16689926,5.15629364,300,3.57160893,4.20086178,7,4.45949796,5,False.
DummyDim3,IL,44,737,820-6155,no,yes,100,7.45385345,2,6.19457117,6.8367942,0,5.97279628,0.73736758,250,8.11837085,5.44174712,5,1.08308437,9,True.
DummyDim3,IA,52,736,530-9041,no,no,0,9.47821357,2,6.31970273,8.91604632,3,5.1849823,5.73091979,300,6.21083245,3.90755523,8,4.55480551,4,True.
DummyDim3,OK,79,797,258-2011,no,no,0,8.47256967,5,5.38163308,4.5999265,1,7.17007583,5.32546537,0,5.01448871,4.78227522,6,7.02782608,4,True.
DummyDim3,OK,195,797,338-7251,no,no,0,0.44482861,2,3.58324079,2.61591726,4,2.98417239,4.80382899,450,1.19329171,4.98960539,9,2.92834462,5,False.
DummyDim3,WI,86,877,609-6996,no,yes,700,6.47122526,6,3.46436121,7.37026481,0,5.90218767,4.68627055,200,5.67044508,4.27055026,6,5.92754358,5,True.
DummyDim3,TX,17,848,882-4929,no,no,0,0.12092565,3,1.04882758,0.33277593,2,4.25798788,5.64365815,200,3.47419865,5.97447949,4,3.08759396,5,False.
DummyDim3,KY,37,758,950-3732,yes,yes,400,3.9095421,5,4.94038959,3.06243603,4,2.79959745,3.0194286,150,7.25168147,4.71990836,6,1.82603871,9,True.
DummyDim3,LA,39,766,524-4864,no,no,0,2.54172218,0,1.20554645,0.17407911,4,6.04344052,4.96182625,300,2.8661607,3.47120424,11,0.77242497,9,False.
DummyDim3,IL,127,737,879-6012,no,yes,300,13.6099761,6,7.40667739,4.26213721,4,8.96245272,6.09124416,0,7.48112709,6.96358891,7,4.61618739,2,True.
DummyDim3,MD,71,776,250-1983,no,yes,600,2.11862846,1,4.25491276,3.24830244,1,4.05737902,2.44174603,150,4.16854043,5.45687503,4,6.31730098,5,False.
DummyDim3,UT,122,858,799-4823,no,no,0,2.334374,1,3.86687702,4.72627662,3,3.03712816,6.67714102,300,3.22117323,3.49079396,6,4.69333887,6,False.
DummyDim3,MO,140,777,439-3222,no,no,0,0.46040168,5,6.13324822,8.87658383,7,0.85742616,1.90105475,450,2.83172315,6.51822261,7,5.19346026,4,False.
DummyDim3,CA,40,676,883-4708,yes,yes,600,4.86987674,5,1.81296658,5.99837732,2,6.04763501,3.65765516,150,5.56153328,5.80795904,6,5.1162814,6,True.
DummyDim3,DC,170,686,892-4174,yes,no,0,1.6233961,3,3.05526105,6.28308342,0,3.71627249,2.15787153,350,5.0718432,5.37387948,5,4.56465464,7,False.
DummyDim3,ME,183,776,391-4569,no,yes,300,6.68419888,3,3.59365239,5.11489783,2,7.24625373,1.70839099,150,7.96910477,5.22280321,4,2.69714089,8,True.
DummyDim3,VT,62,868,103-7280,yes,no,0,5.07215206,5,4.91634406,6.60041134,2,5.3026007,3.53350108,300,4.53710548,4.3952999,7,4.56461487,6,False.
DummyDim3,MA,152,776,373-5487,yes,yes,200,8.15258644,2,1.33318373,1.95964612,1,0.80188356,1.52326518,200,1.53615034,5.89682233,4,3.79136348,5,False.
DummyDim3,SD,54,836,267-8012,yes,yes,200,1.13732893,5,3.93432961,4.94398305,10,1.49571012,4.80342237,350,3.31090757,5.2705677,2,4.99442989,3,False.
DummyDim3,AZ,103,659,729-8717,no,yes,700,6.13636609,1,0.32800112,0.27974158,0,1.19207409,2.32766307,250,0.75926073,5.19177438,6,4.22902684,5,False.
DummyDim3,KY,11,758,258-8399,no,no,0,4.37703156,4,4.01032302,1.06171435,5,5.85863805,5.60494081,300,4.67033924,3.48258389,7,0.5009527,6,False.
DummyDim3,WA,31,876,994-8699,no,no,0,0.67055689,4,4.30316857,2.41224255,5,3.1230515,3.86466758,100,3.75392518,5.49822318,2,5.17865485,5,False.
DummyDim3,SC,68,836,169-9564,yes,yes,200,11.3635603,4,5.11369537,4.60730956,0,8.87450668,3.76243592,50,9.08183096,5.21685736,5,2.02308908,6,True.
DummyDim3,IL,170,737,860-3346,no,yes,500,7.67977518,4,5.84986345,3.56259238,3,6.60368596,4.50195985,100,5.12023038,4.43642249,7,5.20563082,3,True.
DummyDim3,SD,117,836,724-6608,no,no,0,9.23809567,5,6.01791953,3.44006122,3,7.0014005,4.84346966,0,7.27032839,6.27879048,5,2.89903315,6,True.
DummyDim3,TX,69,848,450-6579,no,no,0,8.64483381,2,7.18339335,6.37985387,0,6.98942584,6.41441458,200,2.76547595,4.11114994,8,7.83497746,7,False.
DummyDim3,VT,64,868,570-5915,yes,no,0,0.0483353,4,2.52758289,0.98331735,5,3.6652796,3.59789735,200,5.01633567,3.66222027,5,1.05744148,7,False.
DummyDim3,SD,142,836,410-8818,yes,no,0,1.3714421,5,4.23111375,3.65036952,6,1.11695065,0.64280068,250,4.44490447,3.90509771,5,1.50873633,5,False.
DummyDim3,MI,11,777,634-5945,yes,yes,400,7.59842489,1,4.54646053,2.99386285,2,8.01078234,1.80462204,100,7.1543278,3.91565043,5,3.37570342,6,True.
DummyDim3,NM,35,787,402-5186,yes,no,0,5.3280715,4,5.94220729,5.95749732,4,4.80910527,5.13463285,300,4.22993973,5.33515838,6,4.15928156,6,False.
DummyDim3,ID,118,736,109-2283,no,yes,300,3.93183991,5,4.77503887,4.88320568,4,4.07697858,3.35476762,250,7.69283985,5.48668267,2,0.93041674,9,True.
DummyDim3,RI,115,827,355-1946,no,no,0,5.23134796,4,4.78983288,5.9950255,1,4.85087854,3.46045431,400,4.92288211,4.88141873,11,0.28018546,8,False.
DummyDim3,DE,57,686,450-2209,no,yes,400,7.5770895,2,5.95091513,6.90225377,3,5.26960401,5.66365847,300,6.43577331,5.25895666,5,4.74481853,5,False.
DummyDim3,VT,150,868,257-1667,yes,no,0,2.15055154,3,0.98346727,2.41449871,0,2.74410221,2.88729227,250,1.65395179,5.4190738,8,3.15506364,6,False.
DummyDim3,DC,64,686,456-9617,no,yes,700,0.91080216,3,5.731134,6.9280943,7,0.8559273,4.39302908,450,1.05483785,4.07964047,5,7.00722959,4,False.
DummyDim3,NC,84,786,568-9202,no,no,0,4.7757655,4,4.01363056,6.3162343,1,5.54980237,3.68707315,250,6.0035335,5.80819085,3,6.30258972,6,False.
DummyDim3,CA,69,676,516-3737,no,yes,300,6.60647002,2,7.71815841,5.07284009,3,6.24736628,2.99244716,200,5.09267537,6.14500421,3,5.81258707,6,True.
DummyDim3,FL,71,707,982-2532,no,no,0,3.92142022,3,5.45836652,4.96064612,4,3.15712286,4.37335423,200,5.77212249,4.69504623,4,2.23498886,7,True.
DummyDim3,CT,37,678,586-5775,yes,no,0,3.93491133,2,3.32859055,4.87095878,0,5.26669076,6.38455505,150,3.43501481,5.83900564,3,8.94703517,5,False.
DummyDim3,FL,46,707,488-8267,no,no,0,11.7587953,2,10.254836,8.55482579,4,6.90549993,2.3822834,250,6.16347314,5.02814721,8,5.43433917,3,True.
DummyDim3,NV,34,788,660-1152,yes,no,0,6.21664951,3,7.66603714,4.97989995,5,4.01864673,3.09978387,200,6.68273143,5.06559076,5,0.97850742,8,True.
DummyDim3,RI,9,827,721-2734,yes,yes,300,8.74748932,3,8.08979422,3.91145194,5,6.32774376,4.03687503,150,6.81247182,5.85189735,4,3.38282764,5,True.
DummyDim3,UT,97,858,211-7236,no,no,0,9.85302843,4,6.57242367,9.17899337,1,6.6414263,3.13036764,250,6.14789461,5.37585619,9,5.63315574,4,True.
DummyDim3,LA,42,766,298-8775,no,yes,400,1.73322858,2,4.9284712,6.40254272,6,1.96690224,5.57755614,200,3.31725158,5.61557205,2,9.25332526,2,False.
DummyDim3,KY,130,758,218-6366,yes,no,0,1.44602218,3,2.96378325,3.28514083,3,1.92089996,1.43053989,250,4.07935167,5.4075049,5,1.4248257,7,False.
DummyDim3,OK,164,797,558-6569,no,yes,200,10.687401,4,7.68799696,5.43934255,7,6.10370871,5.60364352,150,6.77993707,6.22816513,8,2.91516632,3,True.
DummyDim3,ID,69,736,108-8102,no,yes,300,2.01251978,4,4.79316899,2.20864162,6,3.74943419,2.49636234,250,5.1016195,5.77194302,5,1.66821524,5,False.
DummyDim3,NE,141,786,706-9671,yes,yes,200,11.7420517,6,6.97929487,8.66536189,3,7.48393327,4.46476662,150,7.31566663,5.01344903,8,3.99446095,4,True.
DummyDim3,VA,185,866,508-7665,yes,no,0,5.84227679,4,3.74930686,5.4521794,1,6.99046584,4.38880719,250,4.782047,6.3154696,6,5.24201949,7,False.
DummyDim3,NE,157,786,672-4560,yes,no,0,0.72148999,5,3.6542634,3.4722959,4,3.78952065,1.5654784,350,4.74943987,3.62873479,6,0.71378811,7,False.
DummyDim3,KY,72,758,662-2165,yes,no,0,1.71169118,0,3.07050795,4.23977302,0,2.88069006,3.43295435,150,4.83088251,5.28488994,4,6.01568913,5,False.
DummyDim3,RI,10,827,711-2064,yes,yes,400,4.14440589,5,0.70363425,0.30514543,5,2.7435686,3.21229557,250,2.02280781,5.54573848,4,2.38322381,5,False.
DummyDim3,WY,97,878,906-2458,no,no,0,1.13440604,4,5.56623219,8.12395864,9,1.40272085,4.72176076,500,4.31534312,4.97204856,3,6.10691751,3,False.
DummyDim3,LA,4,766,597-1144,yes,no,0,3.2831463,4,3.88353606,5.0376368,3,3.90126301,3.72568349,200,6.25120602,6.20845923,3,2.77232456,7,False.
DummyDim3,VT,133,868,717-3929,yes,yes,500,8.15507433,2,5.6174745,6.13421596,1,5.93703133,4.80674676,200,5.29996978,4.81426323,8,5.27221607,4,False.
DummyDim3,GA,146,716,630-1974,yes,yes,600,7.72744585,0,5.60184827,2.98740993,1,6.35492962,7.98320242,100,4.96713149,3.70496204,3,7.4622179,5,False.
DummyDim3,NC,49,786,574-1941,no,no,0,9.70915691,2,9.62134176,5.95645275,7,6.05716317,4.90472965,200,5.12669207,4.7098751,6,5.46039059,3,True.
DummyDim3,IL,135,737,957-3539,no,no,0,4.25107123,0,6.89107378,6.26512184,3,3.03083967,4.08431736,400,4.27682627,3.9737479,7,4.8025895,6,False.
DummyDim3,OK,10,797,859-6906,no,no,0,6.47875929,3,5.5480282,6.70265503,1,5.48335175,4.01111806,250,6.12330097,5.36671498,5,3.9370206,7,True.
DummyDim3,MI,153,777,677-9305,yes,yes,700,6.59733385,4,4.28010187,6.64554752,1,6.57185184,3.3992323,250,6.0078486,5.10517494,7,3.12076826,9,False.
DummyDim3,KS,86,758,545-7734,no,no,0,8.83260177,2,7.55542112,6.5149911,4,7.20738538,5.06186799,250,4.39911905,3.55460496,5,8.99595994,2,True.
DummyDim3,KY,148,758,857-2512,yes,yes,400,0.20262576,4,0.54319375,0.4111452,2,4.88092498,5.22635908,200,3.3024644,5.01055294,4,3.09035381,6,False.
DummyDim3,WV,186,878,611-6515,no,yes,400,1.07596122,9,1.85475232,3.1356329,3,4.3170228,0.19009043,350,4.49349495,5.33093224,7,0.98491002,8,False.
DummyDim3,SC,161,836,417-6159,yes,no,0,6.01534377,5,4.35796276,2.03279644,3,6.43135354,4.28886144,300,7.19424276,6.55129779,6,2.49537793,9,False.
DummyDim3,IL,94,737,622-2166,yes,no,0,8.77661202,3,7.71241935,8.54327413,0,5.91944746,1.67367775,200,6.47566646,5.15288288,7,3.93592997,7,True.
DummyDim3,MD,170,776,252-5299,no,no,0,6.52443108,2,7.34558204,6.1526853,2,4.87187831,2.01636121,250,5.6225103,2.64163843,7,3.64381594,6,True.
DummyDim3,AZ,2,659,639-4381,yes,no,0,1.76956073,5,2.3973674,1.60892319,9,2.00655628,4.9895327,400,3.94790131,3.42221796,4,0.54617283,5,False.
DummyDim3,NY,23,788,672-1052,yes,no,0,4.63134724,4,7.10113159,7.88618336,5,3.5285173,2.70755209,400,4.63012878,4.69286973,7,4.39023049,5,False.
DummyDim3,CA,173,676,293-4557,no,yes,500,2.6078485,2,0.68735302,1.06650891,7,2.45757152,8.02937794,300,1.12153547,4.54855373,5,3.15143674,3,False.
DummyDim3,NY,164,788,880-6075,no,no,0,6.29529586,8,6.44624091,7.65563482,4,4.70532034,4.13027883,100,5.130015,5.74500824,5,4.91166546,7,True.
DummyDim3,MA,14,776,631-8665,no,yes,200,6.14909146,4,4.6969103,5.41065934,3,4.87102285,5.33741359,150,7.14915058,6.91217147,4,1.72132491,8,True.
DummyDim3,MN,112,777,385-6233,yes,yes,600,1.59788319,3,5.19226413,5.63459637,5,2.53506722,3.37773947,350,4.16918847,5.21976144,5,5.23283982,4,False.
DummyDim3,NM,63,787,836-9603,no,yes,900,6.76924371,2,4.57069363,3.56358657,2,6.96075558,3.45231488,250,5.87347339,3.10642266,8,2.1923612,9,False.
DummyDim3,NC,56,786,672-8769,yes,no,0,3.79605124,2,4.42061745,2.77660681,2,4.59798685,4.25106613,100,4.65289587,3.99034211,4,4.91614932,5,False.
DummyDim3,NM,115,787,586-7227,yes,no,0,0.30074431,4,2.2591858,2.76111709,4,3.35190628,4.19956953,350,3.53147749,7.23862163,6,0.42274591,7,False.
DummyDim3,CO,152,677,499-8441,no,yes,600,6.22408432,5,2.36815176,5.10181637,0,6.40861992,5.52110845,100,6.835225,4.46390198,3,5.29966939,6,True.
DummyDim3,MA,107,776,632-8508,no,yes,200,0.1384723,5,5.78611622,2.98192262,11,1.69961978,2.73180321,250,3.50657921,3.3331766,5,3.06677007,2,False.
DummyDim3,SD,31,836,445-4695,no,no,0,4.85916551,0,4.89705025,3.0953991,0,4.26518349,4.45012252,300,5.07228941,5.39046471,8,1.93812709,7,False.
DummyDim3,IA,79,736,538-7678,no,no,0,10.2079404,3,7.30314789,4.07251908,4,7.33529453,4.90180072,100,6.07147105,6.11829593,7,5.14223349,3,True.
DummyDim3,MD,13,776,974-4650,no,yes,700,5.074852,0,6.56356991,7.49049579,4,3.06388364,6.76912368,300,3.46200191,5.15499842,5,8.49304175,4,False.
DummyDim3,NJ,135,787,726-3450,no,no,0,1.088493,3,3.2007707,5.44060155,4,1.76203635,3.34242619,300,2.79837744,4.5057716,5,5.20751296,5,False.
DummyDim3,SC,82,836,919-1907,yes,yes,700,3.42164612,5,2.86717629,6.76316314,1,3.34101747,4.22518819,250,5.27467279,4.14772226,7,3.7565117,6,True.
DummyDim3,DC,153,686,150-5245,no,yes,400,9.81433559,4,6.43103918,8.26903782,4,6.8159951,5.61951101,250,5.3428265,4.79883207,7,7.33769041,2,True.
DummyDim3,NV,165,788,129-4401,no,yes,500,0.75884884,4,1.66871327,1.14355169,3,3.52635067,3.42964868,250,3.28069835,3.02497171,6,2.41092757,5,False.
DummyDim3,OR,96,798,588-5953,yes,yes,600,3.21538942,5,2.03829777,4.26720423,0,6.12870018,3.90213907,250,5.90684077,4.27419878,2,5.25997308,6,False.
DummyDim3,OK,56,797,669-8711,yes,no,0,4.54743562,6,4.19399014,6.85007916,0,5.23067539,3.17909147,200,5.57243407,4.68225119,4,4.73772162,8,True.
DummyDim3,MS,155,778,970-7188,no,no,0,11.809295,5,7.88943957,7.58286067,5,6.6184732,4.97328392,200,6.53883635,5.22443584,10,3.85646552,3,True.
DummyDim3,MO,41,777,596-5803,yes,no,0,10.9943876,3,10.2131564,6.96325055,7,5.3337871,3.73339898,200,6.73423047,5.17646115,8,2.7578186,4,True.
DummyDim3,ID,152,736,111-1222,no,no,0,2.0142116,5,3.24572529,6.62268265,0,4.60894539,1.44745595,250,3.51516723,5.98683486,7,5.5141721,7,False.
DummyDim3,NC,50,786,431-1523,yes,no,0,2.40623087,3,1.04950407,3.65288432,2,2.25266379,3.0164017,300,2.89823225,5.10072096,5,3.53047158,6,False.
DummyDim3,CT,193,678,975-1551,yes,yes,100,7.80107948,2,6.19031846,6.65148424,1,6.87944448,3.82046308,250,6.51978274,4.63270766,3,5.30249466,6,True.
DummyDim3,MD,14,776,518-7608,no,yes,400,1.49024918,5,2.79717465,2.55378831,6,2.6766628,4.31606695,300,2.3245731,6.1566943,4,4.21191263,4,False.
DummyDim3,OR,185,798,468-9308,no,no,0,10.4551954,3,4.53181249,3.69165076,0,8.38903214,4.68266744,50,7.67344443,4.28376386,6,4.82468472,3,True.
DummyDim3,CA,42,676,344-9464,no,no,0,5.63576049,1,7.72969568,6.22789332,3,4.18446453,1.77805794,250,5.5580943,5.59046989,6,3.70097713,6,True.
DummyDim3,WY,112,878,518-6435,no,yes,500,0.71192497,5,2.9663497,4.43066633,5,2.3943003,2.28103322,400,4.65431455,3.69081344,5,2.53054396,5,False.
DummyDim3,NC,83,786,844-3953,yes,no,0,2.9371267,3,3.17500499,4.97013344,1,4.41017647,4.79031159,200,4.81434718,7.66149135,3,5.72718588,7,True.
DummyDim3,MN,8,777,766-2015,yes,yes,800,3.18680151,6,2.11138846,5.30362049,3,6.56283759,0.32499052,350,6.08603618,4.47299687,7,0.91857812,10,False.
DummyDim3,CT,119,678,756-8044,yes,yes,100,7.83031365,2,10.2708562,5.70788999,9,4.53061632,4.13354635,250,4.90108142,3.85865982,6,4.06977156,4,True.
DummyDim3,NY,142,788,615-2689,no,yes,800,8.95669799,0,7.5155265,4.74640906,4,5.72336476,9.03325967,300,3.27679274,6.48183358,8,6.13438313,5,False.
DummyDim3,GA,120,716,276-8277,yes,no,0,1.39476116,1,0.32038698,0.79474782,0,3.52536295,3.9725489,250,4.36570051,3.6262158,5,0.50367182,8,False.
DummyDim3,WY,156,878,150-7566,yes,yes,500,4.13359455,5,2.45339052,4.14238297,0,4.51080927,4.19534892,100,6.66755155,5.81044505,5,1.97219449,8,True.
DummyDim3,MD,53,776,547-6473,yes,no,0,2.61527638,2,3.16221538,3.74291666,2,3.87666564,5.08972075,200,3.93371088,5.85807756,6,4.18136016,5,False.
DummyDim3,ME,187,776,667-7891,no,no,0,8.7627309,4,3.7529373,5.86493805,0,7.09477215,6.49908288,100,5.87489873,4.51115909,6,6.3571315,4,True.
DummyDim3,WA,22,876,334-6581,no,yes,900,5.63160945,6,5.26695464,4.14369122,1,6.50044698,1.59579456,300,5.83067695,7.08370053,8,2.00158519,7,False.
DummyDim3,NJ,168,787,525-7696,no,yes,400,0.00291086,5,3.9576082,3.60146519,7,2.88945964,2.57367195,350,3.85358899,5.34410665,5,2.97438101,4,False.
DummyDim3,NJ,85,787,506-8430,no,yes,600,2.72703574,4,2.8074542,2.43570086,0,5.31339937,3.07091337,100,5.23624961,4.25030944,3,4.48659305,7,True.
DummyDim3,MN,16,777,963-4133,no,no,0,8.48003651,4,5.67401067,7.63241102,0,7.08029088,3.05574021,200,7.01916848,6.28047394,5,4.72327362,7,True.
DummyDim3,PA,190,806,769-4465,yes,yes,600,2.06669188,4,4.34632431,4.96939775,4,3.99020767,4.30341402,300,3.42085661,3.48254753,5,5.59248397,5,False.
DummyDim3,NM,51,787,305-2439,yes,no,0,0.92374832,5,4.18321724,6.45630089,2,2.9090339,2.16523934,300,2.9112424,4.04764897,7,4.34678875,6,False.
DummyDim3,NC,121,786,793-7467,yes,no,0,2.78267034,4,3.98087507,2.28863581,5,4.70986486,4.78835444,150,5.16393669,4.20307979,2,4.44162238,4,False.
DummyDim3,NM,9,787,149-6928,yes,yes,700,3.15839405,5,4.96203622,6.48527577,4,4.11042965,4.48673278,350,4.01172416,3.78310107,4,6.70240835,5,False.
DummyDim3,IL,28,737,284-4071,yes,no,0,0.83557312,5,2.21196957,3.90226326,0,4.33376834,1.02555383,300,5.14335066,6.84475944,6,0.36066623,9,False.
DummyDim3,MN,18,777,345-5754,yes,no,0,8.41691548,3,5.41990624,5.33541815,1,6.68081517,4.63372457,100,7.06799549,4.00792967,4,3.74242132,7,True.
DummyDim3,MS,178,778,426-6584,yes,no,0,0.62520504,4,3.37445702,2.87683864,2,4.58804041,3.48526841,300,2.54747396,3.48425394,5,6.33571724,5,False.
DummyDim3,MN,8,777,285-8525,no,no,0,4.44907649,7,3.60662246,2.9359424,2,6.54503227,2.00997355,250,6.78409695,5.32807128,5,0.00735655,8,True.
DummyDim3,MD,148,776,644-9701,no,yes,200,5.89734969,1,7.61128519,7.13741219,3,5.61636512,2.2877533,350,4.83357202,6.2826635,4,6.2394991,5,True.
DummyDim3,OK,116,797,268-2575,yes,no,0,6.78529689,3,4.9320124,3.24387554,1,6.0070685,4.73131734,250,6.1928223,6.59065945,7,1.6869255,7,False.
DummyDim3,NE,54,786,470-6449,yes,yes,800,1.48516116,1,3.34966313,3.04004228,3,1.92562762,2.14825983,400,2.96362058,4.06074471,7,2.99282919,5,False.
DummyDim3,NV,138,788,534-4421,no,yes,600,5.84900597,4,6.40622636,4.3557624,5,4.95868835,5.75700098,150,3.62459684,4.19176159,5,7.0177201,3,True.
DummyDim3,ND,161,786,455-9824,no,yes,400,0.51050331,4,3.82482081,1.27410704,5,3.67489881,2.99900849,200,2.77309902,6.90392432,7,2.42469349,5,False.
