Dimension,State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
DummyDim2,SC,161,836,456-2347,no,yes,600,1.321681866,3,2.812037871,1.725767378,2,4.283040081,5.274686225,200,3.117131088,3.74244473,5,4.38663733,6,False.
DummyDim2,FL,189,707,147-1488,no,no,0,1.228035887,1,4.681712895,4.478053879,7,2.3311068,7.583463547,200,1.415096905,5.74297396,3,9.49922952,2,False.
DummyDim2,WA,66,876,404-4242,yes,no,0,3.796184723,3,5.186951033,5.145775644,2,4.183055912,2.108310308,200,6.289109419,4.027567989,3,4.184304433,7,False.
DummyDim2,AK,79,657,697-9448,yes,yes,400,10.21792031,1,6.452846456,5.253484849,0,8.350581406,4.177403153,100,5.919226233,5.251338629,6,6.958003895,4,True.
DummyDim2,UT,9,858,668-8648,yes,no,0,12.27919762,3,4.941322963,5.08110672,0,9.140435725,6.530772968,0,5.999338058,4.387494118,8,7.10115345,2,True.
DummyDim2,IN,31,737,980-2753,no,yes,800,3.594256704,5,3.041885227,2.894384355,0,6.315147455,2.204575288,250,5.453899561,5.217133299,6,2.450137054,8,False.
DummyDim2,DE,157,686,937-5971,yes,yes,500,5.017009632,3,2.84951572,5.479734181,0,6.146898152,4.87625645,150,5.206115351,5.775644358,4,6.664516985,6,True.
DummyDim2,NV,79,788,933-1782,yes,no,0,2.679674466,0,4.944254909,3.422921452,4,2.593079903,7.942064874,200,1.203719422,5.591602787,7,6.599615831,4,False.
DummyDim2,WY,154,878,812-1848,yes,no,0,5.644725974,3,4.267199549,1.029277727,4,6.028435736,6.837087073,300,5.279244927,5.401068663,7,0.568197463,7,False.
DummyDim2,TN,37,847,716-2021,yes,yes,400,6.866377586,5,5.5743737,4.434219915,2,5.910263166,2.992919685,100,6.8810186,5.455255154,5,2.153814669,7,True.
DummyDim2,WY,80,878,283-3444,yes,no,0,3.912423925,5,3.770366012,3.788019697,3,5.529049214,3.995754447,250,5.68311433,5.838632677,4,3.042824857,6,False.
DummyDim2,ND,175,786,239-2953,yes,no,0,10.28676378,0,5.578509842,6.306647985,5,9.736263742,3.260859668,100,5.691421333,3.58803815,4,8.715724111,6,True.
DummyDim2,HI,163,727,602-1975,yes,no,0,8.503398919,3,7.714903862,8.329044262,1,5.879769682,4.801128931,200,4.061373962,4.003883129,6,9.989461248,4,False.
DummyDim2,VT,171,868,979-1225,no,no,0,1.005760995,3,3.231018325,4.267667683,1,4.174283083,2.150746463,250,3.639996265,5.086301229,4,7.273039921,4,False.
DummyDim2,DC,109,686,109-9839,yes,yes,800,1.250358856,3,4.553869017,4.594666186,5,3.389392313,4.803121834,350,1.461944221,4.238169188,7,6.981230844,3,False.
DummyDim2,MI,87,777,241-6005,yes,yes,100,10.48059024,2,6.525751394,8.518203104,0,8.654052437,3.760387915,250,7.199779594,4.961927241,3,6.645078705,5,True.
DummyDim2,NC,41,786,974-9099,yes,yes,300,8.92194766,2,7.680235676,7.207462017,3,5.643161771,5.146790351,200,4.22075881,4.650730438,8,6.514528095,4,True.
DummyDim2,TN,169,847,766-2607,yes,no,0,0.614506545,4,0.43921115,5.523940818,2,3.875279887,2.449950901,250,6.9323494,5.914932915,2,2.214557411,10,True.
DummyDim2,ME,185,776,821-6015,yes,no,0,8.456183011,0,8.441444145,6.801097637,2,5.127515078,1.504498208,300,8.160288419,4.540002214,6,0.06181797,8,True.
DummyDim2,CO,7,677,631-6231,no,no,0,10.73203369,7,7.095381389,6.244680271,4,7.097509494,5.321813293,50,5.941080691,5.233851075,7,5.665198639,3,True.
DummyDim2,PA,10,806,287-7503,yes,no,0,9.218921965,3,7.001258883,8.032982905,2,5.984298819,3.523422261,250,7.58174699,4.178543425,6,2.883736674,7,True.
DummyDim2,SC,140,836,937-5271,yes,yes,400,9.00669182,3,6.228419049,4.493793269,4,6.469573061,6.703020733,250,6.552370684,6.730088885,6,2.302495926,6,False.
DummyDim2,AL,31,657,880-9071,no,yes,500,8.312486107,2,4.459681012,5.983056153,1,7.955292929,4.168682871,150,5.821382875,3.383933898,5,7.498775563,4,True.
DummyDim2,KS,46,758,793-4614,yes,yes,400,9.218918123,3,7.314201153,6.186428755,2,6.578667206,3.82499944,150,5.474748814,6.476137167,7,5.736705075,4,True.
DummyDim2,TX,61,848,391-7995,yes,yes,200,14.1006497,2,8.568482374,6.586869962,0,9.407152158,2.838787758,50,7.392554557,4.469968365,8,5.311578518,4,True.
DummyDim2,WI,197,877,132-7512,no,no,0,7.221896658,5,3.456844005,3.629634162,0,6.354277849,3.941230445,50,7.809389824,6.006191007,6,0.618599392,8,True.
DummyDim2,AL,159,657,700-2635,yes,no,0,5.874466365,2,3.938026872,5.655618987,2,4.970986924,6.906884862,150,3.620956911,6.072488435,7,8.021159095,2,True.
DummyDim2,DC,120,686,230-1001,no,no,0,10.54658995,0,10.31835627,7.442378727,2,5.579998546,0.184144429,300,7.56304327,3.863426019,9,0.980777394,6,True.
DummyDim2,CO,171,677,646-2878,no,no,0,2.509723035,5,3.126484358,4.116789804,3,3.752975079,5.800881932,150,5.103507438,3.360540013,2,4.693513463,7,True.
DummyDim2,WI,80,877,986-6931,no,no,0,7.60103685,5,6.190251724,7.220510629,5,4.556581337,5.260744388,200,5.877125007,3.209378381,7,3.8344762,5,True.
DummyDim2,IN,30,737,532-2774,yes,yes,700,4.405269677,4,4.158886255,3.252148234,3,6.166899264,5.156293636,300,3.571608927,4.200861779,7,4.459497962,5,False.
DummyDim2,IL,44,737,820-6155,no,yes,100,7.453853454,2,6.194571175,6.836794204,0,5.97279628,0.737367579,250,8.118370851,5.44174712,5,1.083084373,9,True.
DummyDim2,IA,52,736,530-9041,no,no,0,9.478213565,2,6.319702729,8.91604632,3,5.184982304,5.730919792,300,6.210832453,3.907555225,8,4.554805512,4,True.
DummyDim2,OK,79,797,258-2011,no,no,0,8.472569667,5,5.381633083,4.599926504,1,7.170075834,5.325465374,0,5.014488714,4.782275217,6,7.027826085,4,True.
DummyDim2,OK,195,797,338-7251,no,no,0,0.444828613,2,3.583240795,2.615917265,4,2.984172393,4.80382899,450,1.193291708,4.989605393,9,2.928344622,5,False.
DummyDim2,WI,86,877,609-6996,no,yes,700,6.471225257,6,3.464361214,7.370264814,0,5.902187671,4.686270549,200,5.670445085,4.270550263,6,5.927543579,5,True.
DummyDim2,TX,17,848,882-4929,no,no,0,0.120925653,3,1.048827581,0.332775926,2,4.257987883,5.643658153,200,3.474198652,5.97447949,4,3.087593962,5,False.
DummyDim2,KY,37,758,950-3732,yes,yes,400,3.909542104,5,4.940389586,3.062436026,4,2.799597454,3.019428599,150,7.251681474,4.719908363,6,1.826038708,9,True.
DummyDim2,LA,39,766,524-4864,no,no,0,2.541722181,0,1.205546452,0.17407911,4,6.043440524,4.961826249,300,2.866160699,3.471204238,11,0.772424973,9,False.
DummyDim2,IL,127,737,879-6012,no,yes,300,13.60997611,6,7.406677394,4.262137213,4,8.962452718,6.091244161,0,7.481127088,6.963588906,7,4.616187387,2,True.
DummyDim2,MD,71,776,250-1983,no,yes,600,2.118628455,1,4.254912763,3.248302438,1,4.057379024,2.441746025,150,4.168540426,5.456875026,4,6.317300975,5,False.
DummyDim2,UT,122,858,799-4823,no,no,0,2.334374004,1,3.866877023,4.726276617,3,3.037128163,6.677141021,300,3.221173226,3.490793961,6,4.693338867,6,False.
DummyDim2,MO,140,777,439-3222,no,no,0,0.460401681,5,6.133248215,8.876583829,7,0.857426155,1.901054751,450,2.831723153,6.518222611,7,5.193460263,4,False.
DummyDim2,CA,40,676,883-4708,yes,yes,600,4.869876739,5,1.812966584,5.998377322,2,6.047635012,3.657655162,150,5.56153328,5.807959041,6,5.116281401,6,True.
DummyDim2,DC,170,686,892-4174,yes,no,0,1.623396098,3,3.055261053,6.283083417,0,3.716272495,2.157871534,350,5.071843204,5.373879481,5,4.564654644,7,False.
DummyDim2,ME,183,776,391-4569,no,yes,300,6.684198875,3,3.593652387,5.114897827,2,7.246253729,1.708390985,150,7.969104768,5.222803211,4,2.697140894,8,True.
DummyDim2,VT,62,868,103-7280,yes,no,0,5.072152061,5,4.916344061,6.600411338,2,5.302600699,3.533501079,300,4.537105482,4.395299899,7,4.564614866,6,False.
DummyDim2,MA,152,776,373-5487,yes,yes,200,8.152586444,2,1.333183728,1.959646122,1,0.80188356,1.52326518,200,1.536150341,5.896822333,4,3.79136348,5,False.
DummyDim2,SD,54,836,267-8012,yes,yes,200,1.137328932,5,3.934329608,4.943983047,10,1.495710119,4.803422367,350,3.310907575,5.2705677,2,4.994429888,3,False.
DummyDim2,AZ,103,659,729-8717,no,yes,700,6.136366095,1,0.32800112,0.279741585,0,1.192074094,2.327663073,250,0.759260731,5.191774377,6,4.229026835,5,False.
DummyDim2,KY,11,758,258-8399,no,no,0,4.377031564,4,4.010323025,1.061714348,5,5.858638052,5.604940809,300,4.670339236,3.482583885,7,0.500952696,6,False.
DummyDim2,WA,31,876,994-8699,no,no,0,0.670556888,4,4.303168568,2.412242546,5,3.123051501,3.864667577,100,3.753925176,5.49822318,2,5.178654847,5,False.
DummyDim2,SC,68,836,169-9564,yes,yes,200,11.36356035,4,5.113695374,4.607309555,0,8.874506678,3.762435923,50,9.081830965,5.216857359,5,2.023089076,6,True.
DummyDim2,IL,170,737,860-3346,no,yes,500,7.679775181,4,5.84986345,3.562592377,3,6.603685961,4.501959846,100,5.120230376,4.436422488,7,5.205630817,3,True.
DummyDim2,SD,117,836,724-6608,no,no,0,9.238095675,5,6.017919532,3.44006122,3,7.001400497,4.843469659,0,7.270328395,6.278790478,5,2.899033154,6,True.
DummyDim2,TX,69,848,450-6579,no,no,0,8.644833809,2,7.183393353,6.379853865,0,6.98942584,6.41441458,200,2.765475953,4.111149939,8,7.834977464,7,False.
DummyDim2,VT,64,868,570-5915,yes,no,0,0.048335302,4,2.527582888,0.98331735,5,3.665279598,3.597897348,200,5.016335669,3.662220267,5,1.057441476,7,False.
DummyDim2,SD,142,836,410-8818,yes,no,0,1.371442104,5,4.231113747,3.650369521,6,1.116950652,0.642800683,250,4.444904469,3.905097714,5,1.508736332,5,False.
DummyDim2,MI,11,777,634-5945,yes,yes,400,7.598424892,1,4.546460531,2.993862854,2,8.010782341,1.80462204,100,7.154327801,3.915650429,5,3.375703416,6,True.
DummyDim2,NM,35,787,402-5186,yes,no,0,5.328071498,4,5.942207289,5.957497322,4,4.809105275,5.134632851,300,4.229939734,5.335158378,6,4.159281559,6,False.
DummyDim2,ID,118,736,109-2283,no,yes,300,3.931839907,5,4.77503887,4.883205685,4,4.076978581,3.354767622,250,7.692839852,5.486682671,2,0.930416738,9,True.
DummyDim2,RI,115,827,355-1946,no,no,0,5.231347958,4,4.789832882,5.9950255,1,4.850878545,3.460454308,400,4.922882114,4.88141873,11,0.280185465,8,False.
DummyDim2,DE,57,686,450-2209,no,yes,400,7.577089497,2,5.950915132,6.902253766,3,5.269604014,5.663658473,300,6.435773309,5.258956658,5,4.744818534,5,False.
DummyDim2,VT,150,868,257-1667,yes,no,0,2.150551544,3,0.983467267,2.414498707,0,2.744102205,2.88729227,250,1.65395179,5.419073799,8,3.155063636,6,False.
DummyDim2,DC,64,686,456-9617,no,yes,700,0.910802155,3,5.731133999,6.928094296,7,0.8559273,4.393029078,450,1.054837846,4.079640468,5,7.007229589,4,False.
DummyDim2,NC,84,786,568-9202,no,no,0,4.775765502,4,4.013630557,6.316234302,1,5.549802366,3.687073154,250,6.003533496,5.808190845,3,6.302589716,6,False.
DummyDim2,CA,69,676,516-3737,no,yes,300,6.606470023,2,7.718158414,5.07284009,3,6.247366282,2.992447164,200,5.092675366,6.145004208,3,5.81258707,6,True.
DummyDim2,FL,71,707,982-2532,no,no,0,3.921420215,3,5.458366517,4.960646118,4,3.157122858,4.37335423,200,5.772122486,4.695046229,4,2.234988856,7,True.
DummyDim2,CT,37,678,586-5775,yes,no,0,3.934911326,2,3.328590549,4.870958778,0,5.266690756,6.384555055,150,3.435014813,5.839005641,3,8.947035171,5,False.
DummyDim2,FL,46,707,488-8267,no,no,0,11.75879534,2,10.25483599,8.554825789,4,6.905499934,2.3822834,250,6.163473144,5.028147213,8,5.434339174,3,True.
DummyDim2,NV,34,788,660-1152,yes,no,0,6.216649512,3,7.666037136,4.979899952,5,4.018646732,3.099783875,200,6.682731434,5.065590755,5,0.978507424,8,True.
DummyDim2,RI,9,827,721-2734,yes,yes,300,8.747489321,3,8.089794224,3.911451935,5,6.327743764,4.036875028,150,6.812471819,5.851897352,4,3.382827643,5,True.
DummyDim2,UT,97,858,211-7236,no,no,0,9.85302843,4,6.572423672,9.178993373,1,6.641426302,3.130367639,250,6.147894614,5.375856191,9,5.63315574,4,True.
DummyDim2,LA,42,766,298-8775,no,yes,400,1.733228578,2,4.928471201,6.402542721,6,1.966902238,5.577556138,200,3.317251577,5.615572054,2,9.25332526,2,False.
DummyDim2,KY,130,758,218-6366,yes,no,0,1.446022183,3,2.963783254,3.285140828,3,1.920899957,1.430539894,250,4.079351668,5.407504898,5,1.424825701,7,False.
DummyDim2,OK,164,797,558-6569,no,yes,200,10.68740104,4,7.687996964,5.439342549,7,6.10370871,5.603643523,150,6.779937072,6.228165133,8,2.915166323,3,True.
DummyDim2,ID,69,736,108-8102,no,yes,300,2.012519779,4,4.793168995,2.208641618,6,3.749434191,2.496362341,250,5.101619501,5.771943023,5,1.668215239,5,False.
DummyDim2,NE,141,786,706-9671,yes,yes,200,11.74205166,6,6.979294869,8.665361887,3,7.48393327,4.464766618,150,7.315666629,5.013449034,8,3.994460954,4,True.
DummyDim2,VA,185,866,508-7665,yes,no,0,5.842276789,4,3.749306859,5.452179399,1,6.990465837,4.388807189,250,4.782047002,6.315469599,6,5.242019486,7,False.
DummyDim2,NE,157,786,672-4560,yes,no,0,0.721489992,5,3.654263397,3.472295905,4,3.789520651,1.565478399,350,4.749439869,3.628734786,6,0.713788113,7,False.
DummyDim2,KY,72,758,662-2165,yes,no,0,1.711691181,0,3.070507954,4.239773023,0,2.880690063,3.432954347,150,4.830882512,5.284889937,4,6.015689135,5,False.
DummyDim2,RI,10,827,711-2064,yes,yes,400,4.144405889,5,0.703634248,0.30514543,5,2.743568599,3.212295574,250,2.022807815,5.54573848,4,2.383223813,5,False.
DummyDim2,WY,97,878,906-2458,no,no,0,1.134406041,4,5.566232187,8.12395864,9,1.402720851,4.721760762,500,4.315343123,4.972048561,3,6.106917506,3,False.
DummyDim2,LA,4,766,597-1144,yes,no,0,3.2831463,4,3.883536058,5.037636801,3,3.901263014,3.725683495,200,6.251206018,6.208459227,3,2.772324562,7,False.
DummyDim2,VT,133,868,717-3929,yes,yes,500,8.155074333,2,5.617474498,6.134215962,1,5.937031333,4.806746757,200,5.29996978,4.814263226,8,5.272216073,4,False.
DummyDim2,GA,146,716,630-1974,yes,yes,600,7.727445849,0,5.601848266,2.987409928,1,6.354929617,7.983202418,100,4.967131488,3.704962036,3,7.462217899,5,False.
DummyDim2,NC,49,786,574-1941,no,no,0,9.709156914,2,9.621341756,5.95645275,7,6.057163174,4.90472965,200,5.126692074,4.709875101,6,5.460390587,3,True.
DummyDim2,IL,135,737,957-3539,no,no,0,4.251071235,0,6.891073784,6.265121836,3,3.030839673,4.084317364,400,4.276826267,3.973747897,7,4.802589496,6,False.
DummyDim2,OK,10,797,859-6906,no,no,0,6.478759286,3,5.548028201,6.702655032,1,5.48335175,4.011118058,250,6.12330097,5.366714982,5,3.937020596,7,True.
DummyDim2,MI,153,777,677-9305,yes,yes,700,6.597333852,4,4.280101868,6.645547519,1,6.571851844,3.3992323,250,6.007848598,5.105174942,7,3.120768256,9,False.
DummyDim2,KS,86,758,545-7734,no,no,0,8.832601772,2,7.555421117,6.514991099,4,7.207385378,5.061867993,250,4.399119047,3.554604965,5,8.995959945,2,True.
DummyDim2,KY,148,758,857-2512,yes,yes,400,0.202625763,4,0.543193749,0.411145196,2,4.880924982,5.226359081,200,3.302464399,5.010552943,4,3.090353814,6,False.
DummyDim2,WV,186,878,611-6515,no,yes,400,1.075961218,9,1.854752317,3.135632901,3,4.317022799,0.190090435,350,4.493494948,5.330932236,7,0.984910016,8,False.
DummyDim2,SC,161,836,417-6159,yes,no,0,6.015343768,5,4.35796276,2.032796438,3,6.431353543,4.28886144,300,7.194242761,6.551297787,6,2.495377932,9,False.
DummyDim2,IL,94,737,622-2166,yes,no,0,8.776612016,3,7.71241935,8.543274127,0,5.919447455,1.673677749,200,6.475666459,5.152882876,7,3.935929969,7,True.
DummyDim2,MD,170,776,252-5299,no,no,0,6.524431085,2,7.345582037,6.152685299,2,4.871878312,2.016361213,250,5.6225103,2.641638427,7,3.643815936,6,True.
DummyDim2,AZ,2,659,639-4381,yes,no,0,1.769560733,5,2.397367396,1.608923189,9,2.006556284,4.989532702,400,3.947901311,3.422217956,4,0.546172835,5,False.
DummyDim2,NY,23,788,672-1052,yes,no,0,4.631347242,4,7.101131592,7.886183361,5,3.528517299,2.70755209,400,4.63012878,4.692869734,7,4.390230488,5,False.
DummyDim2,CA,173,676,293-4557,no,yes,500,2.607848496,2,0.687353022,1.066508907,7,2.457571523,8.029377944,300,1.121535472,4.548553732,5,3.151436744,3,False.
DummyDim2,NY,164,788,880-6075,no,no,0,6.295295862,8,6.446240907,7.655634822,4,4.705320337,4.130278831,100,5.130014999,5.745008242,5,4.911665463,7,True.
DummyDim2,MA,14,776,631-8665,no,yes,200,6.149091459,4,4.696910301,5.410659342,3,4.871022846,5.337413586,150,7.149150581,6.912171467,4,1.721324915,8,True.
DummyDim2,MN,112,777,385-6233,yes,yes,600,1.59788319,3,5.19226413,5.634596373,5,2.535067222,3.37773947,350,4.169188465,5.219761437,5,5.232839821,4,False.
DummyDim2,NM,63,787,836-9603,no,yes,900,6.769243707,2,4.570693627,3.56358657,2,6.960755583,3.452314883,250,5.873473393,3.106422663,8,2.192361197,9,False.
DummyDim2,NC,56,786,672-8769,yes,no,0,3.796051241,2,4.420617454,2.776606811,2,4.597986851,4.25106613,100,4.652895875,3.990342106,4,4.916149319,5,False.
DummyDim2,NM,115,787,586-7227,yes,no,0,0.300744305,4,2.259185799,2.761117085,4,3.351906276,4.199569526,350,3.531477494,7.238621627,6,0.42274591,7,False.
DummyDim2,CO,152,677,499-8441,no,yes,600,6.224084323,5,2.368151759,5.101816375,0,6.408619918,5.521108447,100,6.835224997,4.463901979,3,5.299669389,6,True.
DummyDim2,MA,107,776,632-8508,no,yes,200,0.138472301,5,5.786116224,2.981922615,11,1.69961978,2.731803207,250,3.506579209,3.333176597,5,3.066770068,2,False.
DummyDim2,SD,31,836,445-4695,no,no,0,4.859165513,0,4.897050248,3.0953991,0,4.265183489,4.450122521,300,5.072289412,5.390464712,8,1.938127087,7,False.
DummyDim2,IA,79,736,538-7678,no,no,0,10.20794042,3,7.303147888,4.07251908,4,7.335294526,4.901800724,100,6.071471051,6.118295932,7,5.142233488,3,True.
DummyDim2,MD,13,776,974-4650,no,yes,700,5.074851996,0,6.563569908,7.490495794,4,3.06388364,6.769123675,300,3.462001913,5.154998421,5,8.493041748,4,False.
DummyDim2,NJ,135,787,726-3450,no,no,0,1.088492997,3,3.200770704,5.440601555,4,1.762036349,3.342426193,300,2.798377438,4.505771596,5,5.207512958,5,False.
DummyDim2,SC,82,836,919-1907,yes,yes,700,3.421646119,5,2.867176287,6.763163145,1,3.341017468,4.225188185,250,5.274672794,4.147722264,7,3.756511703,6,True.
DummyDim2,DC,153,686,150-5245,no,yes,400,9.814335591,4,6.431039178,8.269037817,4,6.815995098,5.619511006,250,5.342826496,4.798832073,7,7.337690409,2,True.
DummyDim2,NV,165,788,129-4401,no,yes,500,0.758848842,4,1.668713266,1.143551694,3,3.526350671,3.429648676,250,3.280698347,3.024971708,6,2.41092757,5,False.
DummyDim2,OR,96,798,588-5953,yes,yes,600,3.215389418,5,2.038297774,4.267204234,0,6.128700175,3.902139066,250,5.906840768,4.27419878,2,5.259973083,6,False.
DummyDim2,OK,56,797,669-8711,yes,no,0,4.547435618,6,4.193990135,6.850079156,0,5.230675393,3.179091465,200,5.572434068,4.682251187,4,4.737721625,8,True.
DummyDim2,MS,155,778,970-7188,no,no,0,11.80929503,5,7.889439565,7.582860671,5,6.618473198,4.973283916,200,6.538836347,5.22443584,10,3.85646552,3,True.
DummyDim2,MO,41,777,596-5803,yes,no,0,10.99438757,3,10.21315637,6.963250545,7,5.333787095,3.733398985,200,6.734230469,5.176461148,8,2.757818603,4,True.
DummyDim2,ID,152,736,111-1222,no,no,0,2.014211596,5,3.245725293,6.622682648,0,4.608945388,1.44745595,250,3.515167229,5.986834864,7,5.5141721,7,False.
DummyDim2,NC,50,786,431-1523,yes,no,0,2.40623087,3,1.04950407,3.652884322,2,2.252663785,3.016401702,300,2.898232252,5.100720958,5,3.530471583,6,False.
DummyDim2,CT,193,678,975-1551,yes,yes,100,7.801079484,2,6.190318455,6.65148424,1,6.879444484,3.820463079,250,6.519782743,4.632707663,3,5.302494663,6,True.
DummyDim2,MD,14,776,518-7608,no,yes,400,1.490249178,5,2.79717465,2.553788313,6,2.676662802,4.316066954,300,2.324573103,6.156694302,4,4.211912628,4,False.
DummyDim2,OR,185,798,468-9308,no,no,0,10.45519541,3,4.531812485,3.691650758,0,8.38903214,4.682667443,50,7.673444427,4.283763859,6,4.824684723,3,True.
DummyDim2,CA,42,676,344-9464,no,no,0,5.635760485,1,7.729695675,6.227893315,3,4.184464528,1.778057942,250,5.558094304,5.590469888,6,3.700977134,6,True.
DummyDim2,WY,112,878,518-6435,no,yes,500,0.711924968,5,2.9663497,4.430666329,5,2.394300299,2.281033218,400,4.654314546,3.690813438,5,2.530543959,5,False.
DummyDim2,NC,83,786,844-3953,yes,no,0,2.937126701,3,3.175004993,4.970133436,1,4.410176468,4.790311589,200,4.814347182,7.661491347,3,5.727185882,7,True.
DummyDim2,MN,8,777,766-2015,yes,yes,800,3.186801508,6,2.111388463,5.303620492,3,6.562837591,0.324990516,350,6.086036175,4.47299687,7,0.918578119,10,False.
DummyDim2,CT,119,678,756-8044,yes,yes,100,7.830313653,2,10.27085619,5.707889989,9,4.530616318,4.133546348,250,4.901081423,3.85865982,6,4.06977156,4,True.
DummyDim2,NY,142,788,615-2689,no,yes,800,8.956697993,0,7.515526498,4.746409058,4,5.72336476,9.033259668,300,3.276792735,6.481833578,8,6.134383128,5,False.
DummyDim2,GA,120,716,276-8277,yes,no,0,1.39476116,1,0.320386985,0.794747824,0,3.525362954,3.972548902,250,4.365700508,3.626215797,5,0.503671816,8,False.
DummyDim2,WY,156,878,150-7566,yes,yes,500,4.133594551,5,2.453390521,4.142382966,0,4.510809267,4.195348917,100,6.66755155,5.810445047,5,1.97219449,8,True.
DummyDim2,MD,53,776,547-6473,yes,no,0,2.615276383,2,3.162215378,3.742916664,2,3.876665639,5.08972075,200,3.933710882,5.858077556,6,4.18136016,5,False.
DummyDim2,ME,187,776,667-7891,no,no,0,8.762730902,4,3.752937298,5.864938048,0,7.09477215,6.499082884,100,5.874898735,4.511159093,6,6.357131505,4,True.
DummyDim2,WA,22,876,334-6581,no,yes,900,5.631609448,6,5.266954641,4.14369122,1,6.500446984,1.595794562,300,5.830676952,7.083700526,8,2.001585192,7,False.
